s.no,EQ,Social_Search_Impressions,Social_Search_Working_cost,Digital_Impressions,Digital_Working_cost,Print_Impressions.Ads40,Print_Working_Cost.Ads50,OOH_Impressions,OOH_Working_Cost,SOS_pct,Digital_Impressions_pct,CCFOT,Median_Temp,Median_Rainfall,Fuel_Price,Inflation,Trade_Invest,Brand_Equity,Avg_EQ_Price,Any_Promo_pct_ACV,Any_Feat_pct_ACV,Any_Disp_pct_ACV,EQ_Base_Price,Est_ACV_Selling,pct_ACV,Avg_no_of_Items,pct_PromoMarketDollars_Category,RPI_Category,Magazine_Impressions_pct,TV_GRP,Competitor1_RPI,Competitor2_RPI,Competitor3_RPI,Competitor4_RPI,EQ_Category,EQ_Subcategory,pct_PromoMarketDollars_Subcategory,RPI_Subcategory
91,73.10767829,14502312,21332,10533696,382331,134976,66503,727382713,2725528,25,8,90,42,0.64125,8.019,0.040207,6309,43.28,45.14,11.206,4.55,3.493,1.611,779508399,32.66,2.7414,0.04983,42.589,48.6,44.33,116.6,42.74,45.87,79.44,6737481,414065,0.2813,42.62
92,6602.729667,25864131,70938,6372492,157520,337773,156169,151234991,2114657,36,43,41,55,0.92438,8.807,0.104281,1902,43.8,53.62,13.598,4.1,0.544,1.621,724398963,28.31,2.8845,0.37141,40.251,49.49,21.63,112.4,36.12,46.42,75.38,7322590,614553,0.3169,39.27
93,1504.879535,26240007,35216,11110782,49991,325251,16308,255566718,3532136,50,29,31,35,0.66663,9.179,0.105488,8171,42.7,43.34,13.216,3.3,3.007,1.429,721159649,41.41,2.8042,0.25496,38.331,53.31,30.16,99.53,35.93,46.21,63.06,4056779,469899,0.3356,44.87
94,16.00884983,9118138,54690,5276116,218950,239292,64675,325702680,3405415,45,42,83,55,0.36777,9.808,0.065551,2268,43.98,53.63,3.382,2.08,2.842,1.617,550471180,37.31,2.8164,0.02857,42.611,72.96,24.1,94.3,37.54,46.89,72.73,11399237,230894,0.1937,45.68
95,74.36188861,10002318,80436,8919204,23809,87133,138961,364552942,2607206,41,27,43,72,0.73156,9.383,0.066503,9112,43.99,54.56,10.05,3.37,4.286,1.659,362636135,26.5,2.6729,0.25251,39.008,32.86,40.15,110.01,35.88,46.28,78.5,2324112,222650,0.2339,39.24
96,19.23399064,36804685,115387,750639,190562,93211,6016,448070729,1151413,30,46,12,34,0.18477,8.704,0.018828,8628,43.34,55.56,13.57,3.28,4.053,1.537,651221492,20.88,2.4425,0.22254,37.246,54.68,45.06,109.46,41.38,49.03,69.93,1877808,209730,0.3428,46.3
97,1446.523988,23805130,115533,10594448,7010,285425,36590,633155323,1241858,24,29,67,72,0.93866,9.709,0.030618,6990,43.59,42.63,14.767,4.09,2.134,1.64,490922036,15.52,2.8617,0.39349,35.976,49.29,39.4,112.6,44.6,49.44,62.93,6328434,456854,0.3717,41.35
98,441.504035,34656790,83184,9167336,65441,158886,111800,460091209,2417909,26,6,12,68,0.67214,9.115,0.017413,5544,42.82,47.67,10.623,3.84,2.743,1.658,269902578,41.78,2.4776,0.07807,43.992,57.64,41.75,114.58,43.48,45.42,76.48,10795557,758349,0.3406,40.54
99,1.402112529,1350393,79757,5041152,357559,307568,154451,478341804,3711856,27,30,14,38,0.66146,7.748,0.029211,8265,42.98,47.62,10.562,4.5,1.206,1.45,327990098,38.81,2.3589,0.09462,44.586,29.57,24.19,119.59,45.36,45.17,65.08,3300165,460748,0.0747,47.04
100,996.1989259,11560728,121535,122307,160574,258906,181400,601505595,303290,36,17,20,47,0.96639,7.678,0.125985,8141,43.25,49.27,6.206,5.01,2.179,1.614,481746209,19.42,2.5388,0.28934,36.51,24.81,12.83,109.85,38.51,44.63,79.39,2215171,715662,0.3086,42.81
101,227.6919463,11940496,38430,7249321,88763,129086,140685,626613266,2313426,50,47,94,55,0.44521,7.59,0.055572,9549,42.96,57.95,5.386,3.39,3.893,1.509,805421569,19.14,2.5157,0.21151,40.684,75.41,31.12,96.66,39.3,43.92,65.33,7013285,324433,0.3203,43.52
102,38.53530515,24508752,9980,10291400,267783,133144,118467,472685099,2229885,44,7,12,60,0.13525,8.923,0.08638,1094,43.81,45.26,2.751,5.27,1.909,1.416,710472177,26.59,2.4296,0.02801,35.798,59.12,34.95,113.56,34.57,47.87,64.73,10621075,887024,0.102,33.04
103,19.45879583,15294074,86365,8470507,346943,99413,100977,676063939,2865336,19,36,69,48,0.18971,8.055,0.030949,954,43.81,48.52,13.063,3.68,0.727,1.663,534902844,37.8,2.2816,0.15857,41.576,42.8,27.59,111.37,38.68,48.11,63.57,1699918,832204,0.1932,41.86
104,10.85170645,2444529,53068,12946006,49130,281243,171394,362390309,3689987,50,15,68,39,0.70113,7.786,0.118117,5299,42.82,47.49,5.053,5.28,1.291,1.512,459823581,23.78,2.5198,0.01638,43.213,27.96,29.5,92.43,42.43,47.6,73.69,12022498,542225,0.1004,39
105,242.3344982,31717258,39831,2102045,343699,75841,23722,123342970,1835861,49,7,83,45,0.66283,7.888,0.064333,10281,42.88,48.86,16.05,3.45,1.417,1.624,401939360,22.19,2.6835,0.14537,44.178,77.4,38.46,115.45,33.16,49.24,71.1,4339813,278035,0.2043,40.13
106,137.6565689,5290250,7123,10730827,300388,152304,148020,628452384,1627450,29,32,21,55,0.28771,9.67,0.124761,2395,42.83,50.38,11.159,2.97,0.228,1.435,352180164,33.42,2.5745,0.18328,38.809,31.54,42.68,120.44,41.81,48.61,73.38,5869235,571095,0.236,46.93
107,6.806947299,9737791,4839,13163332,209365,239408,101427,806747004,3459219,32,43,33,61,0.10101,8.14,0.053391,1875,43.06,44.47,4.315,3.12,4.017,1.521,729059895,15.77,2.6037,0.17909,43.169,40.12,41.23,114.47,38.04,46.36,74.56,1681193,572470,0.1504,34.95
108,64.76068053,10394841,122378,2928321,202992,324906,88249,104946163,1081438,22,46,26,35,0.31981,9.641,0.112297,5627,42.62,48.55,4.633,2.68,3.803,1.493,462578183,31.36,2.7324,0.43475,35.801,52.59,12.59,95.56,32.81,47.39,64.31,3989008,372550,0.0537,43.48
109,933.2069848,32451702,105862,4896609,420278,158177,184721,170441705,257651,2,1,75,69,0.97713,8.027,0.013869,3357,43.03,48.58,13.283,3.08,4.006,1.558,610740005,19.03,2.7641,0.19807,45.611,38.57,17.62,115.7,32.69,46.92,68.48,10182110,613869,0.3428,44.23
110,1412.052515,24130760,15901,12631513,343789,173190,7889,132492029,2940531,16,12,34,37,0.86035,9.006,0.075825,8972,43.53,47.38,1.241,4.96,0.501,1.559,536635708,27.64,2.5417,0.33257,43.793,23.73,14.35,117.83,33.07,46.21,66.29,5064737,850703,0.1252,42.27
111,140.7986896,22316095,39660,7622640,327772,116801,62840,136639001,2568005,14,41,48,64,0.80784,8.452,0.029484,9807,42.98,59.31,8.1,4.75,0.267,1.463,832005131,32.59,2.2914,0.35397,44.963,41.51,30.5,101.77,38.9,46.77,62.75,3111455,382070,0.1259,32.3
112,45.44233436,7400016,123402,5653089,138603,53930,107056,534407230,2621313,13,31,79,50,0.66994,8.652,0.038294,1550,42.66,47.37,11.446,2.75,0.792,1.412,613994332,24.46,2.7632,0.14982,43.812,24.82,31.63,106.19,36.27,43.59,70.39,1732988,633626,0.291,40.07
113,57.84946153,16608236,110126,3986101,89159,296003,129038,182388539,2629675,23,20,38,73,0.52448,9.282,0.020717,1989,43.67,43.07,1.994,2.54,3.781,1.591,359897607,21.18,2.5213,0.36754,35.659,73.78,28.18,111.31,44.21,46.89,76.07,1481262,594769,0.198,43.79
114,5762.343451,10169303,51323,8632309,90120,229424,97822,588336042,2584035,19,33,57,58,0.94813,8.241,0.107591,9234,42.94,53.28,9.486,3.01,3.702,1.654,290331412,42.37,2.725,0.41502,40.127,36.82,23.14,115.84,34.18,46.77,63.04,8847469,854920,0.3539,36.05
115,2481.163966,37459836,62403,754895,310308,256210,185639,143092891,716337,40,49,94,45,0.60889,8.963,0.086693,3606,42.89,47.62,10.16,3.81,1.841,1.606,399947265,26.07,2.8781,0.35397,38.829,23.07,18.93,112.67,42.95,46.6,62.27,4213721,573071,0.2936,37.84
116,116.7395044,12149171,35037,7844426,112423,133481,59298,391454785,1402862,22,6,72,35,0.31708,9.395,0.11669,5490,43.97,45.55,8.632,4.85,3.861,1.666,784586150,14.37,2.7732,0.21382,43.133,44.1,38.34,114.46,40.82,48.29,76.37,2746585,309670,0.2856,34.49
117,566.8973186,9190755,46349,1455486,398279,305099,188006,514880702,2850833,45,30,44,77,0.69255,7.634,0.100769,7866,43.72,55.96,7.664,5.36,1.568,1.516,530939309,30.23,2.2585,0.08315,43.689,64.52,42.75,100.25,45.02,44.65,71.19,9612648,811286,0.2726,40.07
118,333.9294667,20901418,72821,5765514,296557,98097,79265,87513025,655974,2,12,96,46,0.6051,8.984,0.046541,4594,42.82,44.13,4.585,5.16,2.454,1.633,670268911,21.75,2.8115,0.20447,37.201,51.12,12.67,94.07,41.76,46.86,67.31,11913554,359671,0.1295,42.56
119,1930.754746,34343691,45197,5517481,106938,58264,44276,648222241,2723259,44,2,17,74,0.51744,9.09,0.063461,9849,43.33,51.64,4.326,3.88,3.686,1.566,891541381,25.6,2.6549,0.35268,42.94,51.13,31.95,117.02,43.31,45.45,71.83,11825490,621499,0.1321,33.97
120,65.94878693,18191461,100885,2648844,11527,199056,126487,154832679,696470,32,22,62,74,0.12618,8.293,0.103561,5942,43.18,46.21,9.146,5.09,1.905,1.583,763117508,27,2.2902,0.32208,44.433,58.87,19.31,103.22,35.43,44.25,74.9,1706033,637494,0.1584,40.42
121,36.82450605,20914209,29268,4876275,187097,137019,181810,662499744,726530,3,23,91,60,0.18987,9.14,0.04559,1927,43.7,50.2,13.786,4.88,0.816,1.654,884880478,27.5,2.2514,0.10115,44.919,63.52,30.41,111.96,35.73,43.52,76.87,4946804,519843,0.1564,33.73
122,8.726272811,6007634,90375,8571726,347663,304117,32883,444304359,1029190,2,38,87,54,0.66572,9.495,0.030742,1737,42.72,55.53,12.417,2.21,1.795,1.593,478337710,17.87,2.2724,0.01409,45.036,78.38,37.6,117.71,35.49,43.17,67.74,4325474,683620,0.3407,38.37
123,3024.238246,36184915,50857,4362842,57005,292201,76564,199281605,1346372,11,14,56,52,0.68684,7.881,0.127627,8129,42.82,58.52,15.071,2.14,3.655,1.647,713042573,40.33,2.3777,0.26827,42.611,69.99,16.73,92.76,32.58,47.18,65.5,11176668,346766,0.1834,37.15
124,75.25159621,31798462,15460,3051038,307838,151697,95407,534827631,3067128,12,27,76,40,0.55604,9.551,0.044308,5534,43.09,55.13,1.958,3.06,3.294,1.449,332503344,22.13,2.4805,0.08941,43.178,66.12,33.71,114.33,33.28,48.47,67.94,7153389,347648,0.0864,43.05
125,170.2277054,3811247,110042,601300,125144,170766,29312,357061729,2242770,44,43,45,66,0.18352,8.743,0.12168,2796,42.63,48.43,13.817,5.74,2.192,1.488,325178859,19.72,2.5743,0.33931,38.631,74.59,37.78,95.49,34.27,45.02,69.04,9588759,604181,0.2035,33.25
126,81.09198196,16027594,32161,4102796,93407,280721,12784,820603778,1430462,10,4,52,57,0.49945,8.014,0.091182,6713,42.55,57.37,11.602,5.5,2.378,1.445,858144415,29.56,2.5821,0.03646,42.231,77.44,30.65,114.66,35.72,43.95,66.53,3196599,652013,0.2924,46.26
127,2273.562791,29594036,76713,6219313,28291,323982,108485,54896573,3662135,40,10,92,46,0.81708,7.726,0.102808,9022,42.97,47.43,3.628,2.06,4.137,1.555,405620974,20.46,2.5632,0.1698,41.962,62.14,17.98,98.45,33.7,48.23,75.05,5354086,731354,0.2751,32.35
128,3114.641561,28119505,93570,991370,257574,79270,121748,808739015,2027361,49,18,95,32,0.84788,7.509,0.079741,5216,42.85,59.99,6.962,2.42,2.369,1.569,710396014,17.14,2.7647,0.23779,44.029,29.4,24.26,108.35,44.08,45.74,72.14,6115075,828419,0.272,32.95
129,30.54745559,33492870,95422,5833852,83895,193016,146497,739033264,3261358,4,8,35,64,0.06673,7.997,0.065836,1289,43.02,49.46,10.289,4.13,2.435,1.55,733642455,31.32,2.7683,0.04845,35.844,56.94,14.76,98.7,42.79,48.57,77.57,3833443,810865,0.2757,46.45
130,75.56018399,35031174,51572,9440876,108656,154648,181604,758468684,662937,36,50,60,61,0.66449,7.916,0.078596,6412,43.6,46.8,0.651,4.41,2.415,1.536,855431706,26.19,2.6918,0.10832,40.466,45.25,21.72,101.49,34.27,48.69,76.54,1828077,523381,0.0797,44.3
131,911.2930362,12349628,42883,7974937,285854,167414,95752,801211455,566012,8,11,31,61,0.25827,8.644,0.117582,8321,42.43,50.9,2.078,3.89,4.014,1.449,694563881,14.1,2.6752,0.30763,42.341,22.08,22.05,93.08,43.81,43.36,73.93,11100879,518431,0.2745,33.1
132,223.8259093,17985423,22474,11968264,256250,153536,89104,184783120,3165851,14,2,84,51,0.91189,9.024,0.097975,10117,43.54,48.51,15.105,3.19,1.027,1.64,800471279,21.13,2.4148,0.01682,41.917,50.08,39.13,114.58,41.67,48.31,69.44,8926196,780293,0.2378,36.44
133,22.31133233,3183421,118504,5595941,179982,87725,151818,57176741,3104391,19,11,48,56,0.83501,7.659,0.085191,5746,42.93,55.25,8.238,2.02,1.384,1.54,798912061,37.56,2.4712,0.16566,36.944,68.18,21.3,101.92,41.29,43.24,74.91,4165405,300276,0.0951,45.07
134,26.88845594,7197635,12382,4368812,18747,170660,148267,420059206,1985479,40,10,16,35,0.11899,8.525,0.099871,1954,42.44,53.4,15.714,1.96,1.976,1.619,366638229,32.17,2.4126,0.15718,43.468,29.63,26.28,92.16,39.88,44.55,66.01,6154979,318568,0.204,42.89
135,217.6727573,14485584,78026,11333320,330513,291999,63919,848536586,1360629,24,25,96,42,0.57686,8.09,0.103224,4416,42.86,55.87,7.797,2.87,3.342,1.483,421046631,37.7,2.494,0.40716,36.514,27.13,19.92,108.33,34.2,48.9,64.81,1931221,427631,0.1501,38.68
136,435.8065685,19105104,84548,10231336,359200,236800,168161,777881808,3217852,48,32,99,46,0.3839,8.982,0.115507,6358,43.98,52.15,14.788,5.77,0.979,1.588,622030206,35.31,2.7127,0.12597,40.005,32.63,44.79,116.3,32.63,46.63,77.63,11100016,755437,0.0974,33.42
137,4053.99078,24421984,5327,3272276,391143,48485,33870,663640524,3398286,35,31,34,45,0.89763,8.969,0.070809,4583,43.68,57.01,14.263,5.48,1.211,1.422,413347021,32.76,2.3847,0.15687,43.387,34.41,22.48,115.7,35.88,49.25,62.82,11407089,893748,0.3266,33.54
138,5685.880564,35290320,51972,8077536,155275,315222,64007,131850138,1052564,21,47,50,57,0.8475,7.383,0.070765,5885,43.61,59.74,12.683,4.43,4.286,1.578,314673745,24.91,2.4496,0.3674,44.504,38,38.7,103.53,41.43,48.26,75.72,9277269,757864,0.208,36.79
139,3693.696347,32063812,57586,3618894,431418,193322,86245,820533568,3396947,5,38,67,59,0.81648,7.813,0.105626,698,42.79,58.75,2.989,3.16,2.315,1.598,290489660,43.74,2.3404,0.24607,39.294,46.27,37.22,102.4,44.18,43.9,70.23,8415415,345595,0.3733,40.87
140,78.10339069,18550770,5062,7724202,391389,181499,155161,461006755,3523050,22,36,48,65,0.03994,7.344,0.104683,7542,43.49,57.62,7.729,5.6,1.212,1.677,754379598,44.5,2.6638,0.1684,39.362,22.5,21.79,94.17,45.44,43.24,75.21,9186853,473727,0.2748,46.68
141,1795.185777,33496981,82629,1173231,151716,161912,1852,451468724,1854185,15,1,99,61,0.29956,8.134,0.114056,3727,43.88,51.15,3.426,4.02,2.077,1.667,646478467,23.08,2.6206,0.44284,37.418,67.19,15.13,120.37,42.92,47.55,67.29,9429988,310683,0.2418,37.02
142,1115.861413,13724436,39027,4882466,224428,310391,144798,434948323,2094861,40,42,36,54,0.39346,8.636,0.111758,3618,42.99,45.99,2.644,2.63,0.393,1.428,639215617,41.88,2.8276,0.30376,43.725,48.03,18.48,117.75,36.4,45.59,76.38,7626949,440937,0.362,47
143,47.59778164,27924384,98263,4693591,340839,339410,152519,55552859,2265644,49,36,47,36,0.1164,9.342,0.058712,4770,43.98,46.02,13.202,5.13,2.139,1.451,732717489,38.66,2.4861,0.21715,38.979,43.35,37.42,109.9,43.74,48.16,64.06,6337796,497196,0.0729,39.43
144,596.0774494,20279895,104158,1788990,251715,211712,163478,326124832,1548648,47,36,22,42,0.69603,8.459,0.1266,4764,43.47,53.41,3.136,2.28,0.483,1.616,685588061,18.49,2.8222,0.29037,40.306,61.15,13.72,97.23,32.34,45.58,75.75,3792307,739718,0.0819,36.55
145,106.6558634,20586813,18943,388053,66731,107488,144763,582624624,2634545,44,47,96,49,0.78087,9.535,0.023812,2425,43.38,47.78,15.494,5.59,3.114,1.528,300064230,40.8,2.7191,0.28838,43.386,55.58,25.11,115.25,32.4,48.69,72.43,2457364,515302,0.1526,43.83
146,358.2744594,24473605,61710,10692302,169845,333966,35691,485444305,2888713,3,47,94,55,0.82387,9.264,0.011661,9560,42.99,43.69,14.482,4.59,3.941,1.579,868969025,20.01,2.7525,0.37315,42.139,39.9,15.83,117.58,38.21,43.51,64.97,3685962,597074,0.3711,47.5
147,1078.205487,27650372,11645,5715801,101497,157180,134998,477296589,302127,29,5,38,74,0.25278,8.781,0.070432,836,42.81,50.89,14.052,5.47,1.737,1.671,878581860,27.58,2.3794,0.35924,43.589,36.08,21.46,96.97,36.2,44.55,64.98,7354549,547366,0.3029,35.94
148,226.0193309,10152604,120395,12870268,259470,135689,79973,701484708,1390154,13,15,23,66,0.45695,9.771,0.047271,8689,42.54,56.94,5.621,4.7,0.367,1.448,669368781,36.78,2.3111,0.33658,35.66,75.85,40.82,116.34,44.71,45.61,66.16,4634720,442372,0.2987,36.1
149,480.6522441,10187095,36227,11977393,413505,290906,173267,779653397,733275,44,8,36,32,0.61296,9.22,0.078049,9861,43.76,58.52,2.958,2.22,1.986,1.676,624009314,28.87,2.8329,0.13082,42.39,25.46,34.11,92.91,41.08,44.9,68.32,12189084,473217,0.2614,38.9
150,414.0122538,35630728,8718,5312907,368130,103880,13467,123619595,2765095,10,29,39,64,0.62393,8.405,0.045746,6780,42.44,55.66,1.134,5.56,2.246,1.488,812025374,30.84,2.7596,0.15385,37.512,48.23,16.9,111.99,32,48.82,77.61,7547476,584805,0.1199,35.13
151,79.83178551,17536578,32436,8493552,326889,56554,42997,804840398,3047948,10,43,61,69,0.58261,7.271,0.059379,3988,43.33,49.73,5.163,3.52,1.826,1.558,790370382,32.35,2.866,0.22109,40.659,40.11,44.61,99.42,41.88,49.16,73.48,1244486,279111,0.3427,48.82
152,72.77241416,3089725,14994,6542321,202338,335661,3728,695094236,3139057,41,41,66,39,0.11652,7.588,0.044205,3754,43.85,48.7,2.908,2.14,0.727,1.51,625858682,36.03,2.7072,0.39953,37.803,78.42,20.38,116.91,43.14,49.18,69.13,11321579,785184,0.2575,44.39
153,186.4999709,14199286,10108,10373621,392394,50054,140103,233263415,2898753,19,35,31,69,0.82745,7.421,0.047194,4778,42.46,51,4.938,1.89,3.566,1.435,563573133,33.44,2.585,0.39523,42.511,54.01,24.3,105.36,33.96,43.92,70.22,10711858,257105,0.0618,33.01
154,148.0292314,26700868,74113,2269142,338173,305996,55372,680699614,3200017,18,22,11,68,0.82111,7.579,0.112321,5372,43.63,49.31,9.749,3.45,2.185,1.492,419459781,42.41,2.666,0.03816,39.315,42.86,12.43,94.19,38.01,47.62,74.8,3155447,481871,0.2072,34.35
155,155.0400583,30895889,110527,11668107,316136,178164,127641,298400301,1372304,29,32,15,75,0.46782,7.551,0.112041,5811,42.94,53.65,2.812,4.6,0.799,1.578,385283083,28.1,2.7786,0.01995,41.317,60.2,32.48,94.82,44.85,49,62.66,7933933,545904,0.2216,31.61
156,59.5391069,2217291,82912,9321429,62497,128089,117708,108843457,2821729,24,36,72,42,0.5528,7.644,0.050381,10069,42.93,50.38,16.198,2.71,3.763,1.476,703789600,21.08,2.4202,0.34104,42.898,59.09,18.41,103.58,37.3,44.8,71.33,5707384,470184,0.2107,34.05
157,35.19599188,34753456,98745,1348203,308853,172874,161347,609968737,3501072,48,42,96,41,0.40391,8.699,0.017034,8452,43.35,43.1,8.129,5.11,1.807,1.577,290322330,16.2,2.4454,0.02132,44.977,58.09,15.13,119.08,34.69,47.78,70.9,6175448,804310,0.278,46.65
158,1305.694793,6167584,86262,6394721,330132,89738,6514,168816722,2449430,5,17,74,36,0.64189,8.734,0.090749,7255,43.47,50.94,11.836,5.05,1.9,1.652,387722415,18.41,2.7467,0.36431,38.998,64.46,32.04,110.9,41.29,45.05,67.6,9451260,673588,0.3134,36.76
159,2292.937044,37175724,115236,6960288,373605,326002,39235,231846450,2534304,35,43,38,73,0.75413,7.56,0.073554,9209,43.72,54.19,7.351,3.67,2.909,1.483,441946936,17.97,2.7805,0.36833,39.3,36.61,39.6,109.68,36.88,48.38,78.63,3435894,887948,0.1979,37.25
160,24.41826714,20484991,121825,4766052,272119,178247,139971,611626830,2180458,41,21,57,44,0.0452,8.54,0.065561,6107,43.15,51.19,4.576,3.38,1.411,1.602,567928978,37.45,2.3373,0.12421,45.16,52.45,34.17,119.95,34.45,48.65,76.02,3174356,623972,0.327,32.56
161,197.575872,3738345,27605,1175465,62578,145729,190218,217860168,1544153,45,50,69,44,0.91356,8.379,0.050074,6439,43.57,51.25,5.482,3.07,3.971,1.447,262069130,43.1,2.7571,0.31796,38.461,42.03,25.9,115.65,35.9,46.44,67.38,3274941,772098,0.2874,33.25
162,133.5298147,24164617,9176,11648382,131014,182298,34465,384646207,1395182,49,45,44,77,0.38728,7.455,0.01547,4702,43.38,43.76,6.903,5.1,1.811,1.608,765183984,34.54,2.8624,0.14657,39.285,22.35,24.33,101.53,41.8,45.11,72.37,10799975,475059,0.2453,46.82
163,228.1047045,16601327,101852,11322787,307183,230588,100613,128553050,1790270,15,49,23,42,0.29851,7.512,0.018021,7686,43.03,55.86,6.313,4.33,0.842,1.517,436322010,28.85,2.4353,0.16071,41.475,25.98,22.96,99.71,44.94,46.18,62.75,11046722,772469,0.3725,39.13
164,16.08389303,15664427,63571,5024192,392445,121007,38235,756185416,1743059,36,38,49,63,0.56043,9.508,0.019248,4102,43.52,52.08,8.512,2.85,2.747,1.522,858171674,20.4,2.5275,0.22605,43.886,27.52,32.98,120.07,37.89,45.88,70.17,2192089,267350,0.1437,39.03
165,189.8715446,31759866,14703,12787533,355529,191756,15962,741099144,841259,47,20,23,45,0.50444,8.01,0.076006,4791,43.54,47.4,12.28,2.86,1.328,1.524,718192060,33.03,2.3002,0.19638,45.048,30.43,44.66,95.39,43.23,44.87,75.59,4038359,319963,0.1229,39.35
166,211.683749,18395644,83154,2708246,339281,283956,72452,406138444,850693,44,14,84,68,0.7014,9.475,0.095673,2954,43.13,56.17,3.071,5.66,3.885,1.519,369225617,22.36,2.8301,0.04922,43.554,49.69,41.65,109.66,34.5,47.64,77.29,3377930,584029,0.3532,32.82
167,1606.270705,25042261,88609,1721204,118833,312392,34439,167560468,714234,48,2,79,69,0.27401,9.283,0.12244,1645,43.56,48.66,12.475,4.92,2.831,1.536,667327613,36.71,2.3868,0.19817,37.924,47.99,33.76,95.07,34.66,47.52,73.57,8196182,742403,0.3171,46.3
168,136.4070764,11866124,72015,10953491,354218,104831,180341,352656720,871856,6,40,27,58,0.82767,9.033,0.084685,3000,43.33,59.25,5.73,3.12,3.274,1.622,816028521,23.64,2.2793,0.11566,37.871,76.74,19.58,108.57,42.98,44.27,68.61,7326123,790025,0.049,43.71
169,3899.873278,35718767,52827,4364466,379326,301939,22076,716949822,3212973,35,25,71,62,0.98241,8.416,0.055314,8185,43.6,47.97,4.945,4.26,3.626,1.658,696682075,40.3,2.6139,0.41988,41.978,30.07,34.56,94.47,34.56,47.03,76.54,10312216,876361,0.1059,41.82
170,3739.325214,30039070,96000,3288460,264483,113741,6258,94605304,1839640,6,16,86,74,0.94516,9.499,0.038614,1486,43.3,55.04,14.7,4.28,0.932,1.483,475559885,33.51,2.2508,0.41413,36.362,62.72,15.52,107.78,39.89,46.79,78.9,10223089,762911,0.2112,39.05
171,433.9511042,37132448,19284,4081443,6601,202275,178862,644311774,1886231,12,21,54,71,0.85606,8.644,0.044264,6495,42.91,46.18,0.817,4.37,1.171,1.463,584701148,34.82,2.3079,0.13791,44.928,32.42,25.07,104.4,36.92,44.06,70.85,3845106,463985,0.2507,40.71
172,125.3284464,22698644,73548,7768619,238761,113777,7130,625976281,672149,41,1,47,70,0.53042,8.89,0.123795,2604,43.48,58.02,13.838,5.01,0.907,1.614,692903379,33.29,2.4521,0.09307,36.302,59.2,41.85,119.23,35.97,47.53,66.74,7219161,312484,0.0801,48.55
173,191.8623879,31386460,117608,3577340,336612,286091,128725,148144875,2117000,49,26,95,68,0.74749,8.805,0.018582,6289,43.15,45.5,16.578,3.63,1.853,1.596,322860774,42.96,2.4502,0.0454,41.419,41,15.47,99.87,43.36,48.92,67.33,9713712,541775,0.3684,45.6
174,9.654980485,1433018,32945,3633086,31965,151143,5198,674683625,1088800,35,50,17,54,0.4256,9.379,0.063702,2140,42.98,59.24,9.201,4.68,3.248,1.545,626145890,17.12,2.6622,0.31963,37.034,22.35,25.62,116.54,44.22,45.5,73.91,6869733,328525,0.0689,36.6
175,1024.691304,26465667,101346,6739195,112986,122337,180985,636651017,2863401,27,31,58,76,0.80411,9.695,0.075288,6660,43.26,51.31,8.041,2.11,3.158,1.66,456031428,45.28,2.5591,0.30989,39.214,47.06,34.95,118.7,40.37,47.1,70.03,5627706,616848,0.1189,31.68
176,119.109952,6514266,83836,3757788,400438,289735,180571,396233642,1351266,41,45,62,51,0.5676,7.299,0.123308,1803,42.61,49.91,7.177,3.73,1.382,1.481,351414065,32.18,2.3175,0.07661,44.005,69.62,25.89,100.49,34.32,43.04,67.81,6212487,763961,0.1437,38.6
177,38.79679353,8820146,81917,10214889,195440,331265,122757,842522400,3696807,14,25,71,60,0.90639,8.956,0.093023,10242,43.98,54.42,1.921,3.22,2.382,1.668,732678225,19.26,2.4659,0.01709,38.661,41.56,35.98,97.14,42.53,45.8,77.28,9023723,414823,0.1631,37.63
